InstCode,Term,Year,EvalID,Form,CourseType,EvaluationType,Group,Enrollment,Questionnaires,CrossList,CollegeCode,CollegeText,SubCollegeCode,SubCollegeText,DepartmentCode,DepartmentText,CourseAbbrev,CourseNumber,Section,CourseTitle,Credits,MultInst,LastName,FirstName,MiddleName,Rank,EvalURL,AssignedInstructor
UWTAC,Winter,2016,98798,B,1,2,,27,14,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,543,A,Advanced Algorithms,5,1,Barreto,Paulo,,3,https://uwt.iasystem.org/survey/98798,
UWTAC,Winter,2016,98799,B,1,2,,39,39,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T INFO,200,A,Programming II For Information Technology And Systems,5,1,Costarella,Charles,,5,https://uwt.iasystem.org/survey/98799,
UWTAC,Winter,2016,98800,B,1,2,,40,11,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCES,460,A,Embedded Systems Design,4,1,Tolentino,Matthew,,3,https://uwt.iasystem.org/survey/98800,
UWTAC,Winter,2016,98801,B,1,2,,35,22,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T INST,311,A,Database Management And Data Analysis,5,1,Johnson,Guy,,5,https://uwt.iasystem.org/survey/98801,
UWTAC,Winter,2016,98802,B,1,2,,29,19,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,143,B,Fundamentals Of Object-Oriented Programming Theory And Application,5,1,Abraham,Menaka,,5,https://uwt.iasystem.org/survey/98802,
UWTAC,Winter,2016,98803,B,1,2,,15,7,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,511,A,Advanced Enterprise Architecture,5,1,Palkar,Shrikant,,5,https://uwt.iasystem.org/survey/98803,
UWTAC,Winter,2016,98804,B,1,2,,45,44,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,445,A,Database Systems Design,5,1,Larson,Joel,,8,https://uwt.iasystem.org/survey/98804,
UWTAC,Winter,2016,98805,B,1,2,,24,11,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,555,B,Machine Learning,5,1,Teredesai,Ankur,,1,https://uwt.iasystem.org/survey/98805,
UWTAC,Winter,2016,98806,C,1,2,,16,7,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,390,A,Undergraduate Seminar In Css,2,1,Chinn,Donald,,2,https://uwt.iasystem.org/survey/98806,
UWTAC,Winter,2016,98807,B,1,2,,36,22,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T INFO,230,B,Foundations Of Web Design And Programming,5,1,Grant,D.C.,,5,https://uwt.iasystem.org/survey/98807,
UWTAC,Winter,2016,98808,B,1,2,,12,11,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T INFO,445,B,Mobile Digital Forensics II,5,1,Bair,John,,5,https://uwt.iasystem.org/survey/98808,
UWTAC,Winter,2016,98809,B,1,2,,37,23,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T CSL,550,A,Network And Internet Security,5,1,Riley,Steven,,5,https://uwt.iasystem.org/survey/98809,
UWTAC,Winter,2016,98810,B,1,2,,29,15,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,343,A,Design And Analysis Of Algorithms,5,1,Barreto,Paulo,,3,https://uwt.iasystem.org/survey/98810,
UWTAC,Winter,2016,98811,C,1,2,,8,5,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T INFO,390,A,Undergraduate Seminar In Information Technology And Systems,2,1,Goda,Bryan,,1,https://uwt.iasystem.org/survey/98811,
UWTAC,Winter,2016,98812,B,1,2,,91,52,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,598,A,Masters Seminar In Css,2,1,Ali,Mohamed,,8,https://uwt.iasystem.org/survey/98812,
UWTAC,Winter,2016,98813,B,1,2,,32,30,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,142,B,Introduction To Programming,5,1,Sobolewska,Monika,,5,https://uwt.iasystem.org/survey/98813,
UWTAC,Winter,2016,98814,B,1,2,,9,9,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T INFO,462,A,Building An Information Risk Management Toolkit,5,1,Grant,D.C.,,5,https://uwt.iasystem.org/survey/98814,
UWTAC,Winter,2016,98815,B,1,2,,52,29,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,491,A,Computational Worlds,5,1,Marriott,Christopher,,5,https://uwt.iasystem.org/survey/98815,
UWTAC,Winter,2016,98816,B,1,2,,25,9,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,325,B,"Computers, Ethics, And Society",5,1,Alward,Lori,,5,https://uwt.iasystem.org/survey/98816,
UWTAC,Winter,2016,98817,B,1,2,,24,20,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,325,C,"Computers, Ethics, And Society",5,1,Jim West,Ph.D.,,5,https://uwt.iasystem.org/survey/98817,
UWTAC,Winter,2016,98818,B,1,2,,30,15,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,360,B,Software Development And Quality Assurance Techniques,5,1,Weiss,Jeffrey,,5,https://uwt.iasystem.org/survey/98818,
UWTAC,Winter,2016,98819,B,1,2,,14,10,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,465,A,Embedded Real-Time System Programming,5,1,Liu,Xing,,5,https://uwt.iasystem.org/survey/98819,
UWTAC,Winter,2016,98820,B,1,2,,19,14,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCES,202,A,Advanced Computer Programming,5,1,Saeed,Samah,,3,https://uwt.iasystem.org/survey/98820,
UWTAC,Winter,2016,98821,B,1,2,,30,13,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,333,C,C For System Programming,5,1,Mayer,John,,5,https://uwt.iasystem.org/survey/98821,
UWTAC,Winter,2016,98822,B,1,2,,39,11,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,422,A,Computer Operating Systems,5,1,Mobus,George,,2,https://uwt.iasystem.org/survey/98822,
UWTAC,Winter,2016,98823,B,1,2,,23,13,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T INST,101,A,Fluency In Information Technology,5,1,Stoddard,Victoria,,5,https://uwt.iasystem.org/survey/98823,
UWTAC,Winter,2016,98824,B,1,2,,31,21,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,431,A,Network Security,5,1,Tanko,Zachariah,,5,https://uwt.iasystem.org/survey/98824,
UWTAC,Winter,2016,98825,C,1,2,,23,5,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,390,G,Undergraduate Seminar In Css,2,1,Chinn,Donald,,2,https://uwt.iasystem.org/survey/98825,
UWTAC,Winter,2016,98826,B,1,2,,39,35,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T INFO,230,A,Foundations Of Web Design And Programming,5,1,Grant,D.C.,,5,https://uwt.iasystem.org/survey/98826,
UWTAC,Winter,2016,98827,B,1,2,,14,11,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,565,A,Spatial Databases With Applications In Geographic Information Systems,5,1,Ali,Mohamed,,8,https://uwt.iasystem.org/survey/98827,
UWTAC,Winter,2016,98828,B,1,2,,33,30,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T INFO,200,B,Programming II For Information Technology And Systems,5,1,Costarella,Charles,,5,https://uwt.iasystem.org/survey/98828,
UWTAC,Winter,2016,98829,C,1,2,,20,4,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,390,F,Undergraduate Seminar In Css,2,1,Chinn,Donald,,2,https://uwt.iasystem.org/survey/98829,
UWTAC,Winter,2016,98830,B,1,2,,32,21,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,558,A,Applied Distributed Computing,5,1,Tolentino,Matthew,,3,https://uwt.iasystem.org/survey/98830,
UWTAC,Winter,2016,98831,C,1,2,,8,6,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,390,E,Undergraduate Seminar In Css,2,1,Chinn,Donald,,2,https://uwt.iasystem.org/survey/98831,
UWTAC,Winter,2016,98832,C,1,2,,15,7,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,390,C,Undergraduate Seminar In Css,2,1,Chinn,Donald,,2,https://uwt.iasystem.org/survey/98832,
UWTAC,Winter,2016,98833,B,1,2,,32,8,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,305,B,Programming Practicum,5,1,Bryan,Charles,,5,https://uwt.iasystem.org/survey/98833,
UWTAC,Winter,2016,98834,B,1,2,,26,26,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,555,A,Machine Learning,5,1,De Cock,Martine,,2,https://uwt.iasystem.org/survey/98834,
UWTAC,Winter,2016,98835,B,1,2,,28,17,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,582,A,Cryptographic Protocols,5,1,Nascimento,Anderson,,3,https://uwt.iasystem.org/survey/98835,
UWTAC,Winter,2016,98836,B,1,2,,33,14,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCES,312,A,Electronic And Analog Circuits,5,1,Liu,Xing,,5,https://uwt.iasystem.org/survey/98836,
UWTAC,Winter,2016,98837,B,1,2,,29,16,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,342,B,Data Structures,5,1,Marriott,Christopher,,5,https://uwt.iasystem.org/survey/98837,
UWTAC,Winter,2016,98838,B,1,2,,22,13,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,440,A,Formal Models In Computer Science,5,1,Chinn,Donald,,2,https://uwt.iasystem.org/survey/98838,
UWTAC,Winter,2016,98839,B,1,2,,25,21,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,342,A,Data Structures,5,1,Yeung-Rhee,Ka,,8,https://uwt.iasystem.org/survey/98839,
UWTAC,Winter,2016,98840,B,1,2,,9,9,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T INFO,445,A,Mobile Digital Forensics II,5,1,Bair,John,,5,https://uwt.iasystem.org/survey/98840,
UWTAC,Winter,2016,98841,C,1,2,,24,7,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,390,B,Undergraduate Seminar In Css,2,1,Chinn,Donald,,2,https://uwt.iasystem.org/survey/98841,
UWTAC,Winter,2016,98842,B,1,2,,9,8,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,592,A,Research Seminar In Bioinformatics,,1,Yeung-Rhee,Ka,,8,https://uwt.iasystem.org/survey/98842,
UWTAC,Winter,2016,98843,B,1,2,,21,9,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,372,B,Computer Architecture,5,1,Liu,Xing,,5,https://uwt.iasystem.org/survey/98843,
UWTAC,Winter,2016,98844,B,1,2,,37,20,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T CSL,540,A,Leadership And Team Dynamics,5,1,Barsness,Zoe,,2,https://uwt.iasystem.org/survey/98844,
UWTAC,Winter,2016,98845,B,1,2,,6,4,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,595,A,Research Seminar In Cybersecurity,,1,Nascimento,Anderson,,3,https://uwt.iasystem.org/survey/98845,
UWTAC,Winter,2016,98846,B,1,2,,20,9,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,T INFO,482,B,Senior Project,5,1,Suri,Ankur,,5,https://uwt.iasystem.org/survey/98846,
UWTAC,Winter,2016,98847,B,1,2,,21,10,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,101,A,Computer Science Principles,5,1,Fowler,Alan,,5,https://uwt.iasystem.org/survey/98847,
UWTAC,Winter,2016,98848,B,1,2,,27,6,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,435,A,Artificial Intelligence And Knowledge Acquisition,5,1,Sakpal,Raghavi,,5,https://uwt.iasystem.org/survey/98848,
UWTAC,Winter,2016,98849,B,1,2,,28,10,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,142,A,Introduction To Programming,5,1,Suri,Ankur,,5,https://uwt.iasystem.org/survey/98849,
UWTAC,Winter,2016,98850,B,1,2,,33,12,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,305,A,Programming Practicum,5,1,Fowler,Alan,,5,https://uwt.iasystem.org/survey/98850,
UWTAC,Winter,2016,98851,C,1,2,,15,9,1,J,Institute of Technology,J,Institute of Technology,TINST,Institute of Technology,TCSS,390,D,Undergraduate Seminar In Css,2,1,Chinn,Donald,,2,https://uwt.iasystem.org/survey/98851,
UWTAC,Winter,2016,98852,C,1,2,,17,4,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,101,I,Introduction To Academic Writing,5,1,Thompson,Riki,,2,https://uwt.iasystem.org/survey/98852,
UWTAC,Winter,2016,98853,X1,2,2,,22,9,1,I,General Education,I,General Education Center,GEC,General Education Center,T UNIV,101,B,Introduction To Interdisciplinary Study,2,1,Carmean,Colleen,,8,https://uwt.iasystem.org/survey/98853,
UWTAC,Winter,2016,98854,X1,2,2,,40,35,1,I,General Education,I,General Education Center,GEC,General Education Center,T UNIV,101,A,Introduction To Interdisciplinary Study,2,1,Janzen,Darcy,,8,https://uwt.iasystem.org/survey/98854,
UWTAC,Winter,2016,98855,X,1,2,,15,8,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,113,D,Introduction To Social Science,5,1,Burghart,William,,5,https://uwt.iasystem.org/survey/98855,
UWTAC,Winter,2016,98856,A,1,2,,24,18,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,112,C,Introduction To Science,5,1,Masura,Julie,,5,https://uwt.iasystem.org/survey/98856,
UWTAC,Winter,2016,98857,A,1,2,,10,9,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,114,E,Introduction To Humanities,5,1,Miller,Danica,,3,https://uwt.iasystem.org/survey/98857,
UWTAC,Winter,2016,98858,A,1,1,,10,10,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,113,G,Introduction To Social Science,5,1,Morrow,Alexander,,5,,
UWTAC,Winter,2016,98859,C,1,1,,16,9,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,113,F,Introduction To Social Science,5,1,Ishem,Linda,,5,,
UWTAC,Winter,2016,98860,X,1,1,,14,14,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,113,B,Introduction To Social Science,5,1,Chaffee,Leighann,,5,,
UWTAC,Winter,2016,98861,A,1,1,,15,13,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,112,F,Introduction To Science,5,1,McDonald,Erik,,5,,
UWTAC,Winter,2016,98862,A,1,1,,21,16,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,114,B,Introduction To Humanities,5,1,Forman,Michael,,2,,
UWTAC,Winter,2016,98863,A,1,1,,24,17,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,114,C,Introduction To Humanities,5,1,Pendras,Mark,,2,,
UWTAC,Winter,2016,98864,C,1,1,,8,6,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,101,J,Introduction To Academic Writing,5,1,Laux-Bachand,Leanne,,5,,
UWTAC,Winter,2016,98865,A,1,1,,19,15,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,101,C,Introduction To Academic Writing,5,1,Cardinal,Alison,,5,,
UWTAC,Winter,2016,98866,A,1,1,,12,12,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,112,B,Introduction To Science,5,1,Kennedy,Maureen,,3,,
UWTAC,Winter,2016,98867,C,1,1,,22,15,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,114,A,Introduction To Humanities,5,1,Wetzel,Ariel,,5,,
UWTAC,Winter,2016,98868,A,1,1,,13,10,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,114,D,Introduction To Humanities,5,1,Davenport,Kim,,5,,
UWTAC,Winter,2016,98869,C,1,1,,14,9,1,I,General Education,I,General Education Center,GEC,General Education Center,T UNIV,250,A,Husky Success Quest,2,1,Cox,Audrey,,8,,
UWTAC,Winter,2016,98870,A,1,1,,12,4,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,114,F,Introduction To Humanities,5,1,Gilge,Cheryl,,5,,
UWTAC,Winter,2016,98871,A,1,1,,18,15,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,101,F,Introduction To Academic Writing,5,1,Cardinal,Alison,,5,,
UWTAC,Winter,2016,98872,A,1,1,,25,22,1,I,General Education,I,General Education Center,GEC,General Education Center,T CORE,114,G,Introduction To Humanities,5,1,Hecht,Merna,,5,,
UWTAC,Winter,2016,98873,A,1,2,,17,15,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,131,A,Introduction To Chemistry,6,1,Wugalter-Leichter,Lauren,,5,https://uwt.iasystem.org/survey/98873,
UWTAC,Winter,2016,98873,A,1,2,,17,15,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,131,B,Introduction To Chemistry,6,1,Wugalter-Leichter,Lauren,,5,https://uwt.iasystem.org/survey/98873,
UWTAC,Winter,2016,98874,E,1,2,,29,15,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TMATH,110,A,Introductory Statistics With Applications,5,1,Kennedy,Maureen,,3,https://uwt.iasystem.org/survey/98874,
UWTAC,Winter,2016,98874,E,1,2,,29,15,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TMATH,110,B,Introductory Statistics With Applications,5,1,Kennedy,Maureen,,3,https://uwt.iasystem.org/survey/98874,
UWTAC,Winter,2016,98875,A,1,2,,1,,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TIAS,497,A,Senior Thesis,5,1,Allen,Michael,,1,https://uwt.iasystem.org/survey/98875,
UWTAC,Winter,2016,98876,C,1,2,,34,16,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T PHIL,240,A,Introduction To Ethics,5,1,Miller,Gregg,,5,https://uwt.iasystem.org/survey/98876,
UWTAC,Winter,2016,98876,C,1,2,,34,16,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T PHIL,240,B,Introduction To Ethics,5,1,Miller,Gregg,,5,https://uwt.iasystem.org/survey/98876,
UWTAC,Winter,2016,98877,A,1,2,,17,11,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,333,A,Environmental Chemistry,6,1,Kolodziej,Edward,,2,https://uwt.iasystem.org/survey/98877,
UWTAC,Winter,2016,98878,B,1,2,,37,15,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,201,A,The Science Of Environmental Sustainability,5,1,Kolodziej,Edward,,2,https://uwt.iasystem.org/survey/98878,
UWTAC,Winter,2016,98878,B,1,2,,37,15,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,201,B,The Science Of Environmental Sustainability,5,1,Kolodziej,Edward,,2,https://uwt.iasystem.org/survey/98878,
UWTAC,Winter,2016,98879,A,1,1,,4,0,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,156,A,Chemistry Collaborative Learning Seminar,1,1,Dawson,Linda,,5,,
UWTAC,Winter,2016,98880,A,1,1,,39,34,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TCOM,201,G,Media And Society,5,1,Macey,Deborah,,5,,
UWTAC,Winter,2016,98880,A,1,1,,39,34,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TCOM,201,H,Media And Society,5,1,Macey,Deborah,,5,,
UWTAC,Winter,2016,98881,A,1,1,,35,29,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,151,A,General Chemistry II,6,1,Bleecker,Joan,,5,,
UWTAC,Winter,2016,98881,A,1,1,,35,29,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TESC,151,B,General Chemistry II,6,1,Bleecker,Joan,,5,,
UWTAC,Winter,2016,98882,A,1,1,,27,20,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TCOM,461,A,Media And Identity In Asia,5,1,Ahn,Ji-Hyun,,3,,
UWTAC,Winter,2016,98883,C,1,1,,40,28,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TEST,211,A,Women In Science,5,1,Dawson,Linda,,5,,
UWTAC,Winter,2016,98883,C,1,1,,40,28,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TEST,211,B,Women In Science,5,1,Dawson,Linda,,5,,
UWTAC,Winter,2016,98884,A,1,1,,39,31,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TCOM,353,A,Critical Approaches To Mass Communication,5,1,Macey,Deborah,,5,,
UWTAC,Winter,2016,98885,B,1,1,,22,18,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TCOM,201,E,Media And Society,5,1,Wolf-Monteiro,Brenna,,5,,
UWTAC,Winter,2016,98885,B,1,1,,22,18,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TCOM,201,F,Media And Society,5,1,Wolf-Monteiro,Brenna,,5,,
UWTAC,Winter,2016,98886,A,1,1,,23,20,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TWRT,211,C,Argument And Research In Writing,5,1,Blair,Nicole,,5,,
UWTAC,Winter,2016,98886,A,1,1,,23,20,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TWRT,211,D,Argument And Research In Writing,5,1,Blair,Nicole,,5,,
UWTAC,Winter,2016,98887,A,1,1,,36,20,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T AMST,210,A,"American Cultures And Perspectives: Class, Ethnicity, Gender, And Race",5,1,Modarres,Andrea,,5,,
UWTAC,Winter,2016,98887,A,1,1,,36,20,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T AMST,210,B,"American Cultures And Perspectives: Class, Ethnicity, Gender, And Race",5,1,Modarres,Andrea,,5,,
UWTAC,Winter,2016,98888,E,1,1,,13,11,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TCOM,387,A,Writing For Public Relations,5,1,Wolf-Monteiro,Brenna,,5,,
UWTAC,Winter,2016,98889,C,1,1,,40,37,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T AMST,210,C,"American Cultures And Perspectives: Class, Ethnicity, Gender, And Race",5,1,Wetzel,Ariel,,5,,
UWTAC,Winter,2016,98889,C,1,1,,40,37,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T AMST,210,D,"American Cultures And Perspectives: Class, Ethnicity, Gender, And Race",5,1,Wetzel,Ariel,,5,,
UWTAC,Winter,2016,98890,B,1,1,,37,28,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TCOM,201,A,Media And Society,5,1,Wolf-Monteiro,Brenna,,5,,
UWTAC,Winter,2016,98890,B,1,1,,37,28,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TCOM,201,B,Media And Society,5,1,Wolf-Monteiro,Brenna,,5,,
UWTAC,Winter,2016,98891,A,1,1,,41,31,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T EGL,266,A,Introduction To Labor Studies,5,1,Morrow,Alexander,,5,,
UWTAC,Winter,2016,98891,A,1,1,,41,31,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T EGL,266,B,Introduction To Labor Studies,5,1,Morrow,Alexander,,5,,
UWTAC,Winter,2016,98892,C,1,1,,34,28,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TCULTR,450,A,Monstrous Imagination,5,1,Wetzel,Ariel,,5,,
UWTAC,Winter,2016,98893,A,1,1,,5,0,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TMATH,158,A,Pre-Calculus Collaborative Learning Seminar,1,1,Dawson,Linda,,5,,
UWTAC,Winter,2016,98894,C,1,1,,24,16,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TWRT,211,E,Argument And Research In Writing,5,1,Liner,James,,5,,
UWTAC,Winter,2016,98894,C,1,1,,24,16,2,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TWRT,211,F,Argument And Research In Writing,5,1,Liner,James,,5,,
UWTAC,Winter,2016,98895,A,1,1,,21,16,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TCOM,340,A,"Global Tv: Format, Genre, And Reception",5,1,Ahn,Ji-Hyun,,3,,
UWTAC,Winter,2016,98896,C,1,1,,19,17,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TWRT,121,F,Academic Writing II,5,1,Cardinal,Alison,,5,,
UWTAC,Winter,2016,98897,A,1,1,,21,20,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,TWRT,121,A,Academic Writing II,5,1,Walker Stromdahl,Alison,,5,,
UWTAC,Winter,2016,98898,C,1,1,,38,15,1,F,Interdisciplinary Arts and Sci,F,Interdisciplinary Arts & Sci.,TIAS,Interdisciplinary Arts & Sciences,T LIT,200,C,Understanding Literature,5,1,Liner,James,,5,,
